Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,ShortCmp,ShortAtt,ShortCmp%,ShortTotDist,ShortPrgDist,MedCmp,MedAtt,MedCmp%,LongCmp,LongAtt,LongCmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,CPA,Mis,Dis,Rec,Dead,TB,Sw,Crs,TI,In,Out,Str,Off,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,npxG/Sh,G-xG,np:G-xG
Marash Kumbulla,al,DF,0,Espanyol,La Liga,24.0,2000.0,15.0,14.0,13.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.0,0.6,6.0,23.0,0.0,0.12,0.07,17.0,11.0,404.0,258.0,19.0,9.0,17.0,52.9,8.0,25.0,18.0,7.0,12.0,29.0,77.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.74,8.0,0.0,0.0,1.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,678.0,118.0,6.0,678.0,1.0,20.0,2.0,40.0,375.0,1867.0,1016.0,0.0,5.0,1.0,423.0,20.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,79.0,77.9,83.0,11.0,1.0,27.0,0.0,1.0,13.0,23.0,-10.0,-0.76,0.04,12.1,23.2,-11.0,-0.83,1.0,50.0,0.21,0.11,0.5,1.0,6.2,0.33,0.3,0.3
Marash Kumbulla,al,DF,0,Sassuolo,Serie A,23.0,2000.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,106.0,78.3,1761.0,785.0,20.0,22.0,90.9,52.0,59.0,88.1,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Bartra,es,DF,0,Betis,La Liga,33.0,1991.0,10.0,9.0,9.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,3.0,8.0,1.0,0.34,0.07,11.0,7.0,386.0,220.0,25.0,6.0,8.0,75.0,2.0,12.0,7.0,5.0,20.0,31.0,52.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.43,3.0,0.0,0.0,0.0,0.0,1.0,0.11,101.0,118.0,85.6,1910.0,620.0,39.0,42.0,92.9,48.0,52.0,92.3,0.0,0.0,0.0,5.0,0.0,0.0,625.0,83.0,9.0,625.0,4.0,50.0,4.0,50.0,350.0,1650.0,1086.0,0.0,4.0,2.0,398.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,54.6,89.0,6.0,1.0,36.0,1.0,1.4,12.0,13.0,-1.0,-0.11,-0.11,13.9,15.2,-1.3,-0.14,2.0,100.0,0.69,0.69,0.5,0.5,11.2,0.1,0.8,0.8
Marc Bernal,es,MF,0,Barcelona,La Liga,17.0,2007.0,3.0,3.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,0.0,8.0,2.0,0.0,0.03,8.0,6.0,47.0,116.0,21.0,7.0,8.0,87.5,2.0,5.0,1.0,4.0,1.0,9.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,184.0,4.0,1.0,184.0,2.0,66.7,1.0,33.3,97.0,461.0,150.0,0.0,2.0,2.0,137.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,14.9,81.0,1.0,0.0,0.0,0.0,3.0,6.0,3.0,3.0,1.12,-0.65,6.0,2.3,3.7,1.39,1.0,50.0,0.74,0.37,0.0,0.0,26.0,0.03,-0.1,-0.1
Marc Cardona,es,FW,0,Las Palmas,La Liga,29.0,1995.0,5.0,0.0,8.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.1,0.2,1.0,13.0,4.0,0.0,0.22,1.0,0.0,9.0,15.0,10.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,227.0,74.9,1972.0,280.0,122.0,153.0,79.7,34.0,43.0,79.1,0.6,-0.1,8.0,9.0,6.0,1.0,34.0,0.0,4.0,34.0,0.0,0.0,2.0,100.0,17.0,58.0,23.0,0.0,0.0,2.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.4,0.0,0.0,5.0,14.0,12.0,1.4,1.0,3.0,-2.0,-2.65,-2.46,1.9,1.8,0.1,0.13,0.0,0.0,2.69,0.0,0.0,0.0,15.6,0.08,-0.2,-0.2
Marc Casado,es,MF,0,Barcelona,La Liga,21.0,2003.0,15.0,13.0,12.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.5,1.3,9.0,43.0,19.0,0.16,0.21,30.0,17.0,152.0,740.0,173.0,12.0,24.0,50.0,12.0,16.0,5.0,11.0,12.0,42.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.77,30.0,0.0,0.0,1.0,2.0,6.0,0.49,6.0,6.0,100.0,97.0,33.0,4.0,4.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,17.0,0.0,0.0,1063.0,19.0,5.0,1063.0,3.0,37.5,4.0,50.0,604.0,2447.0,1061.0,0.0,11.0,7.0,820.0,9.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,74.0,68.1,81.0,7.0,2.0,27.0,2.0,2.13,34.0,10.0,24.0,1.96,0.91,30.9,15.0,15.9,1.3,0.0,0.0,1.28,0.0,0.0,0.0,22.9,0.1,-0.8,-0.8
Marc Cucurella,es,DF,0,Chelsea,Premier League,26.0,1998.0,15.0,13.0,19.8,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.1,0.2,15.0,50.0,41.0,0.0,0.03,26.0,18.0,278.0,437.0,172.0,13.0,26.0,50.0,13.0,21.0,5.0,16.0,13.0,39.0,34.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.69,21.0,0.0,0.0,0.0,0.0,2.0,0.15,1036.0,1196.0,86.6,15110.0,4408.0,595.0,645.0,92.2,383.0,430.0,89.1,1.2,0.9,19.0,51.0,7.0,4.0,884.0,55.0,22.0,884.0,1.0,25.0,3.0,75.0,360.0,1484.0,896.0,1.0,11.0,4.0,563.0,50.0,1.0,0.0,9.0,43.0,0.0,0.0,0.0,0.0,78.0,81.5,86.0,7.0,2.0,29.0,0.0,2.27,33.0,14.0,19.0,1.46,1.79,30.4,17.7,12.7,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Domenech,es,FW,0,Mallorca,La Liga,18.0,2006.0,3.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,2.0,8.0,0.0,0.12,0.0,0.0,4.0,15.0,19.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,4.0,36.0,1.0,100.0,0.0,0.0,16.0,70.0,31.0,0.0,5.0,2.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.0,7.1,53.0,0.0,1.0,9.0,9.0,1.33,1.0,1.0,0.0,0.0,0.18,1.1,0.8,0.3,0.23,1.0,33.3,2.35,0.78,0.0,0.0,21.6,0.05,-0.1,-0.1
Marc Guiu,es,FW,MF,Barcelona,La Liga,17.0,2006.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,100.0,83.0,7.0,3.0,3.0,100.0,3.0,3.0,100.0,0.1,-0.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Guiu,es,FW,0,Chelsea,Premier League,18.0,2006.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,100.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.7,0.0,0.0,1.0,24.0,3.0,0.0,0.0,1.0,-1.0,-3.75,-4.96,0.1,0.1,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Guéhi,eng,DF,0,Crystal Palace,Premier League,24.0,2000.0,16.0,16.0,22.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.2,7.0,67.0,3.0,0.12,0.03,20.0,10.0,551.0,413.0,50.0,10.0,16.0,62.5,6.0,26.0,14.0,12.0,9.0,29.0,80.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.13,14.0,0.0,0.0,1.0,0.0,2.0,0.12,1138.0,1309.0,86.9,22770.0,7962.0,363.0,403.0,90.1,636.0,673.0,94.5,1.0,0.4,7.0,90.0,5.0,0.0,1010.0,169.0,13.0,1010.0,5.0,71.4,2.0,28.6,530.0,2690.0,1447.0,1.0,11.0,10.0,630.0,27.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,90.0,100.0,90.0,16.0,0.0,0.0,0.0,1.0,17.0,21.0,-4.0,-0.25,0.0,21.9,22.1,-0.2,-0.01,1.0,100.0,0.12,0.12,1.0,1.0,3.6,0.18,0.8,0.8
Marc Martínez,es,GK,0,Granada,La Liga,33.0,1990.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,98.0,76.5,2109.0,1699.0,19.0,19.0,100.0,31.0,32.0,96.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Pubill,es,DF,0,Almería,La Liga,20.0,2003.0,0.0,0.0,20.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,958.0,71.6,10815.0,4008.0,359.0,416.0,86.3,266.0,361.0,73.7,1.2,1.5,21.0,39.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Roca,es,MF,0,Betis,La Liga,28.0,1996.0,9.0,9.0,22.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,1.4,0.9,10.0,126.0,10.0,0.12,0.11,14.0,8.0,120.0,312.0,76.0,8.0,15.0,53.3,7.0,16.0,5.0,11.0,8.0,22.0,9.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,382.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.59,17.0,1.0,2.0,0.0,0.0,1.0,0.12,997.0,1193.0,83.6,17134.0,5610.0,473.0,522.0,90.6,387.0,442.0,87.6,1.7,0.6,19.0,120.0,17.0,0.0,504.0,22.0,12.0,504.0,4.0,80.0,1.0,20.0,310.0,1710.0,880.0,0.0,7.0,6.0,342.0,20.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,2.0,81.0,47.6,81.0,5.0,0.0,0.0,0.0,1.33,7.0,8.0,-1.0,-0.12,-0.12,13.0,8.0,5.0,0.62,0.0,0.0,0.99,0.0,0.0,0.0,16.6,0.06,-0.5,-0.5
Marc Vidal,es,GK,0,Celta Vigo,La Liga,24.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc-André ter Stegen,de,GK,0,Barcelona,La Liga,32.0,1992.0,6.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,10.0,0.0,0.0,4.6,0.25,-0.4,-0.08,186.0,203.0,46.4,186.0,31.0,13.4,27.3,64.0,3.0,4.7,6.0,1.09,13.9,1.0,0.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,927.0,1036.0,89.5,22797.0,16159.0,182.0,183.0,99.5,490.0,501.0,97.8,0.1,-0.1,1.0,9.0,1.0,0.0,212.0,155.0,0.0,212.0,0.0,0.0,0.0,0.0,140.0,679.0,512.0,0.0,0.0,0.0,134.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,30.5,82.0,5.0,0.0,0.0,0.0,3.0,19.0,5.0,14.0,2.55,1.27,15.0,5.6,9.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc-Aurèle Caillard,fr,GK,0,Lille,Ligue 1,30.0,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc-Oliver Kempf,de,DF,0,Como,Serie A,29.0,1995.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.3,9.0,23.0,1.0,0.0,0.06,12.0,10.0,453.0,449.0,35.0,4.0,8.0,50.0,4.0,9.0,4.0,5.0,22.0,34.0,51.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.46,15.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,930.0,121.0,9.0,930.0,1.0,50.0,1.0,50.0,551.0,2597.0,1251.0,1.0,3.0,3.0,615.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,90.0,81.3,90.0,13.0,0.0,0.0,0.0,1.08,17.0,22.0,-5.0,-0.38,1.28,15.5,15.0,0.5,0.04,1.0,16.7,0.86,0.14,0.0,0.0,14.3,0.05,-0.3,-0.3
Marcel Engelhardt,de,GK,0,Holstein Kiel,Bundesliga,31.0,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcel Lotka,pl,GK,0,Dortmund,Bundesliga,23.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcel Sabitzer,at,MF,FW,Dortmund,Bundesliga,30.0,1994.0,13.0,10.0,21.8,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,1.8,0.9,13.0,111.0,43.0,0.0,0.21,14.0,9.0,60.0,269.0,171.0,7.0,14.0,50.0,7.0,8.0,4.0,4.0,2.0,16.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.85,12.0,2.0,1.0,1.0,1.0,4.0,0.41,868.0,1067.0,81.3,12805.0,3494.0,478.0,539.0,88.7,292.0,344.0,84.9,3.0,1.2,22.0,78.0,23.0,1.0,497.0,15.0,21.0,497.0,3.0,37.5,5.0,62.5,273.0,1243.0,628.0,2.0,14.0,9.0,363.0,15.0,2.0,2.0,8.0,8.0,0.0,0.0,0.0,1.0,67.0,69.4,80.0,5.0,3.0,26.0,0.0,1.46,14.0,15.0,-1.0,-0.1,-1.27,12.7,13.0,-0.3,-0.03,2.0,33.3,1.36,0.45,0.0,0.0,17.0,0.11,-0.7,-0.7
Marcel Schuhen,de,GK,0,Darmstadt 98,Bundesliga,30.0,1993.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.0,1496.0,71.1,31713.0,23490.0,163.0,164.0,99.4,505.0,514.0,98.2,0.2,0.0,0.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marciano Tchami,gw,FW,MF,Almería,La Liga,19.0,2004.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,24.0,58.3,162.0,52.0,12.0,16.0,75.0,2.0,4.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
